id,product_id,factory_id,is_primary,capacity_units_per_day,qualified_at,created_at,deactivated_at
b3c25663-b671-5475-8bf7-0a9a3b4d0e4a,59115f56-acf8-50f7-9dfd-c99816aa2172,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,229,2022-04-26 08:00:00+00,2024-01-01 08:00:00+00,
2a862b6d-24a8-5663-8519-e78623867a40,59115f56-acf8-50f7-9dfd-c99816aa2172,c981f5ef-8774-5129-b83a-c9448b008bfa,false,271,2023-02-17 08:00:00+00,2024-01-01 08:00:00+00,
101d00e3-d7b6-59ad-98ce-addfc30d08d9,605027f9-8c6a-5d9a-80f7-9d3d42930f12,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,279,2023-10-14 08:00:00+00,2024-01-01 08:00:00+00,
93d87d7a-1cb1-58d2-ba7a-16ada72949b9,605027f9-8c6a-5d9a-80f7-9d3d42930f12,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,93,2023-01-11 08:00:00+00,2024-01-01 08:00:00+00,
26c25fa2-4bd8-5ca8-8f2c-ebab888c733a,a68ed02d-80a0-5ebb-a79e-1ef7c4187de5,05f60979-948c-56c4-8971-f733be532412,true,256,2022-06-06 08:00:00+00,2024-01-01 08:00:00+00,
99e2bc41-f9e4-5c73-90e7-bb631bf08914,a68ed02d-80a0-5ebb-a79e-1ef7c4187de5,c981f5ef-8774-5129-b83a-c9448b008bfa,false,191,2022-04-03 08:00:00+00,2024-01-01 08:00:00+00,
145c165c-f221-52c5-af66-b37c76a89114,a32d3b40-78a1-5f18-8b90-4dd8cd4ea27b,8f2d7823-5353-55b7-99c5-837cbc771d58,true,116,2023-11-23 08:00:00+00,2024-01-01 08:00:00+00,
4d0fbd60-842a-554c-a5b2-97b3d812815b,a32d3b40-78a1-5f18-8b90-4dd8cd4ea27b,05f60979-948c-56c4-8971-f733be532412,false,225,2022-06-25 08:00:00+00,2024-01-01 08:00:00+00,
2dcc493d-ce65-5955-9e41-f4e067419340,eb65b5fa-c2cb-589b-9049-2b6c7bf4d22d,05f60979-948c-56c4-8971-f733be532412,true,86,2022-11-10 08:00:00+00,2024-01-01 08:00:00+00,
1d9b9389-228e-5183-bb7a-2cac42627c3d,474da520-6891-5d9b-ad56-dbc5e963bb3f,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,231,2023-03-22 08:00:00+00,2024-01-01 08:00:00+00,
32501dc5-b64b-5e2b-971c-7c0b24973370,474da520-6891-5d9b-ad56-dbc5e963bb3f,c981f5ef-8774-5129-b83a-c9448b008bfa,false,223,2022-03-19 08:00:00+00,2024-01-01 08:00:00+00,
c1519145-41ee-5b44-b525-7a517a9782e3,2c21421b-d3c2-55c3-8144-0c1f6b3e4f6a,8f2d7823-5353-55b7-99c5-837cbc771d58,true,162,2022-12-05 08:00:00+00,2024-01-01 08:00:00+00,
7345b793-69f6-53e0-af10-bee5d7ae0271,2c21421b-d3c2-55c3-8144-0c1f6b3e4f6a,05f60979-948c-56c4-8971-f733be532412,false,254,2022-08-10 08:00:00+00,2024-01-01 08:00:00+00,
3aabc45a-e404-5dc8-a250-7b1419ef4da8,7d7ca481-f91f-5ec2-af2c-655384d99f08,c981f5ef-8774-5129-b83a-c9448b008bfa,true,183,2023-04-12 08:00:00+00,2024-01-01 08:00:00+00,
dcc5fe16-3879-5d59-b796-26a32a573054,7d7ca481-f91f-5ec2-af2c-655384d99f08,8f2d7823-5353-55b7-99c5-837cbc771d58,false,128,2022-02-20 08:00:00+00,2024-01-01 08:00:00+00,
a3521fcc-ef63-5027-b2c9-50d7b158c8bb,db2c0e2c-65cb-554b-b58d-9b2724cf557e,c981f5ef-8774-5129-b83a-c9448b008bfa,true,154,2023-01-16 08:00:00+00,2024-01-01 08:00:00+00,
a3347534-1182-561f-beeb-4e7133f9c563,59d590b6-9d2c-51ac-a29b-ac0f077f9fe8,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,69,2023-04-01 08:00:00+00,2024-01-01 08:00:00+00,
c9ca7efd-74e4-5493-9042-bcfcb2198f4a,583bed91-1698-526e-8d2d-768255c68e7d,05f60979-948c-56c4-8971-f733be532412,true,197,2023-10-05 08:00:00+00,2024-01-01 08:00:00+00,
6a80d889-642e-5b0e-b4e5-2e9789a34f8b,0008c92e-6163-5a32-8624-eb41513960b4,c981f5ef-8774-5129-b83a-c9448b008bfa,true,191,2022-07-16 08:00:00+00,2024-01-01 08:00:00+00,
fb58d1d1-2480-57d9-abdf-7a804aef4a03,1d875ee3-b1fe-5710-9517-ab0947a15262,8f2d7823-5353-55b7-99c5-837cbc771d58,true,223,2022-06-30 08:00:00+00,2024-01-01 08:00:00+00,
a87710ff-d162-597f-9129-b3259cc5cbc6,bc9a977a-caf0-5c09-b236-721065959c82,8f2d7823-5353-55b7-99c5-837cbc771d58,true,177,2022-06-23 08:00:00+00,2024-01-01 08:00:00+00,
747b1ba2-f1df-57d4-a5b6-8eb8af1a15ee,3b5536f6-50a2-5fa7-889c-a3565ff8d3ae,8f2d7823-5353-55b7-99c5-837cbc771d58,true,53,2022-03-11 08:00:00+00,2024-01-01 08:00:00+00,
b72e0a41-a27b-582e-abbf-13941602d597,d6fb7322-b207-5bba-aac4-2f79500685ef,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,232,2022-09-23 08:00:00+00,2024-01-01 08:00:00+00,
6225d6e8-be54-576f-b193-131a835e70ca,f29d8f9e-032a-58b9-be1d-5bc5f4ace38f,05f60979-948c-56c4-8971-f733be532412,true,205,2022-08-30 08:00:00+00,2024-01-01 08:00:00+00,
8af758ce-d58b-582d-8fda-c483ed31ee67,f29d8f9e-032a-58b9-be1d-5bc5f4ace38f,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,296,2023-06-13 08:00:00+00,2024-01-01 08:00:00+00,
acc6e714-4844-533a-9cb8-e9984962477c,b6748ee0-1643-50ac-a9f4-954f1572b8b3,05f60979-948c-56c4-8971-f733be532412,true,69,2022-11-22 08:00:00+00,2024-01-01 08:00:00+00,
76861f35-db4a-5b7a-9f97-098ac0553279,96e480b1-a3c6-53ae-8b2f-ea762b2657be,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,140,2023-10-11 08:00:00+00,2024-01-01 08:00:00+00,
ac806d57-125b-558c-8cf2-0d5a9da1b392,77ea1020-b862-5926-89db-fbcf2cd6665d,8f2d7823-5353-55b7-99c5-837cbc771d58,true,93,2022-11-15 08:00:00+00,2024-01-01 08:00:00+00,
5fa5c189-7c17-594b-b39c-b95d18764cea,77ea1020-b862-5926-89db-fbcf2cd6665d,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,false,298,2023-08-09 08:00:00+00,2024-01-01 08:00:00+00,
24867ec5-f69a-5ef7-bdf2-86aa0553bfc3,76b416b1-609d-51b2-994c-6104c5710e8f,05f60979-948c-56c4-8971-f733be532412,true,124,2023-01-30 08:00:00+00,2024-01-01 08:00:00+00,
291b33e9-0be5-5d76-929a-bf3d16e756c7,76b416b1-609d-51b2-994c-6104c5710e8f,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,173,2023-02-05 08:00:00+00,2024-01-01 08:00:00+00,
2254c5b9-857c-5a0d-a518-67b5b81ab88b,7ede7bc1-874b-529a-85cd-fda728371963,05f60979-948c-56c4-8971-f733be532412,true,238,2022-02-24 08:00:00+00,2024-01-01 08:00:00+00,
50e4b388-15c7-5636-9e0e-bf304f4ef65a,7ede7bc1-874b-529a-85cd-fda728371963,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,195,2022-10-25 08:00:00+00,2024-01-01 08:00:00+00,
5785541a-7150-5675-96dc-f5ebe564a52f,97c91592-b2d9-5f52-85b4-caf60d23b750,c981f5ef-8774-5129-b83a-c9448b008bfa,true,287,2022-02-12 08:00:00+00,2024-01-01 08:00:00+00,
e5a39019-c098-5c64-b640-7a178bb2d075,0c7eb9d8-afc7-57ae-86bf-8ac3d3c2845b,8f2d7823-5353-55b7-99c5-837cbc771d58,true,278,2022-03-10 08:00:00+00,2024-01-01 08:00:00+00,
89f7e3c9-66bc-5d06-9a53-e9bb609bcf00,c8085a43-f4f5-577b-9261-1106e01617d4,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,51,2022-03-12 08:00:00+00,2024-01-01 08:00:00+00,
d0e55b49-d9fa-5491-920e-9e858a844b9b,c8085a43-f4f5-577b-9261-1106e01617d4,c981f5ef-8774-5129-b83a-c9448b008bfa,false,167,2022-12-31 08:00:00+00,2024-01-01 08:00:00+00,
e35afa48-311f-58fe-85fb-0173a04321bf,3e0eeb63-24a5-5e4c-8b13-ded4dbf259de,c981f5ef-8774-5129-b83a-c9448b008bfa,true,51,2022-12-09 08:00:00+00,2024-01-01 08:00:00+00,
b0715cef-e91b-5d65-981b-da70cfa3c319,3e0eeb63-24a5-5e4c-8b13-ded4dbf259de,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,277,2023-05-26 08:00:00+00,2024-01-01 08:00:00+00,
2a3efae8-e86c-5788-a4b7-3cf6c7f96c49,1df07f45-4435-5634-af7c-3e79875d22b0,c981f5ef-8774-5129-b83a-c9448b008bfa,true,75,2022-09-17 08:00:00+00,2024-01-01 08:00:00+00,
5adda425-997a-51bb-ae68-f10c1ef7d939,1df07f45-4435-5634-af7c-3e79875d22b0,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,175,2023-05-14 08:00:00+00,2024-01-01 08:00:00+00,
93fd623e-a193-5cd7-94e5-51d0a6332725,760babe9-9cbe-501f-b511-ce4adfd07c43,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,181,2023-06-28 08:00:00+00,2024-01-01 08:00:00+00,
0fe45462-bba2-55eb-b1bd-39c3454fa7f7,5b0eb7e2-f985-5d35-aa42-edd5ff59d222,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,51,2023-06-26 08:00:00+00,2024-01-01 08:00:00+00,
e307bef3-2c5a-5160-9dca-e72cef0fe6c8,5b0eb7e2-f985-5d35-aa42-edd5ff59d222,8f2d7823-5353-55b7-99c5-837cbc771d58,false,246,2023-03-21 08:00:00+00,2024-01-01 08:00:00+00,
e1f98ee9-d6b4-511a-be7d-94f8cf59b6ba,76f1a41a-cdc9-5777-b39c-f381e735eb05,8f2d7823-5353-55b7-99c5-837cbc771d58,true,151,2022-11-14 08:00:00+00,2024-01-01 08:00:00+00,
01d6461e-70f5-56bc-85bc-280d0c47de3f,cd942859-6c7c-5abb-bee0-02117d410ed5,c981f5ef-8774-5129-b83a-c9448b008bfa,true,278,2023-05-30 08:00:00+00,2024-01-01 08:00:00+00,
06c35b81-4836-5b16-9b99-d3083ee9b198,cd942859-6c7c-5abb-bee0-02117d410ed5,8f2d7823-5353-55b7-99c5-837cbc771d58,false,187,2023-03-02 08:00:00+00,2024-01-01 08:00:00+00,
2dfa83cb-ac91-5a6f-b5f6-be8cbe6149a0,fb4adfb0-7c7e-511f-9e70-57206e0c2eab,8f2d7823-5353-55b7-99c5-837cbc771d58,true,218,2022-09-09 08:00:00+00,2024-01-01 08:00:00+00,
a3919243-455a-5cf4-be21-fd6a0ff0c590,3746b17f-879d-5b08-a856-7239271bfc8b,05f60979-948c-56c4-8971-f733be532412,true,140,2022-09-14 08:00:00+00,2024-01-01 08:00:00+00,
9f245060-10c0-52d5-a1d0-9025b78fa003,80850916-24f3-5bbd-8f16-dbeecedc54dd,c981f5ef-8774-5129-b83a-c9448b008bfa,true,276,2023-05-13 08:00:00+00,2024-01-01 08:00:00+00,
ced536fb-b4dd-5f62-aa9f-9fb6a7b96f55,5c640c64-ef5e-5407-838f-d8ceeeb9e9ad,05f60979-948c-56c4-8971-f733be532412,true,122,2023-10-22 08:00:00+00,2024-01-01 08:00:00+00,
cb5bae83-dce8-5dbc-9a9a-fad374a310bb,48f17c88-7ca3-5eef-a06f-f8e1861df80c,8f2d7823-5353-55b7-99c5-837cbc771d58,true,157,2022-12-28 08:00:00+00,2024-01-01 08:00:00+00,
e1b599f6-b637-55f3-b96d-9b800778af6b,d27da8c0-4e7d-57c9-9f88-cfccba4b38ac,05f60979-948c-56c4-8971-f733be532412,true,220,2023-05-13 08:00:00+00,2024-01-01 08:00:00+00,
06edb6f1-4bf7-5b2a-9279-ce4180b81e78,8f4eab7d-2b0c-55ea-adcd-9f13488a228e,c981f5ef-8774-5129-b83a-c9448b008bfa,true,157,2022-07-20 08:00:00+00,2024-01-01 08:00:00+00,
21d13567-8b2a-5994-8e4a-e158943012e7,8f4eab7d-2b0c-55ea-adcd-9f13488a228e,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,190,2022-07-13 08:00:00+00,2024-01-01 08:00:00+00,
d0aaee79-7def-5ef8-ac7d-cb159449e286,71cd9d6d-8006-582b-ba20-b9ad9ff4edec,c981f5ef-8774-5129-b83a-c9448b008bfa,true,242,2022-10-19 08:00:00+00,2024-01-01 08:00:00+00,
f94bca30-286c-5b9e-9313-f2d999c373b1,6488a830-1623-5133-9b78-fbdcf8c7bc18,05f60979-948c-56c4-8971-f733be532412,true,295,2023-08-14 08:00:00+00,2024-01-01 08:00:00+00,
700c440f-879a-54d7-8f55-11d452a4679f,6488a830-1623-5133-9b78-fbdcf8c7bc18,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,252,2023-11-11 08:00:00+00,2024-01-01 08:00:00+00,
9b5c3db8-497c-5e60-ad03-df318a04dd00,d920d600-e05d-5139-919c-6bb9ddab11be,05f60979-948c-56c4-8971-f733be532412,true,138,2022-07-08 08:00:00+00,2024-01-01 08:00:00+00,
fa17456c-9aa4-5381-ac06-849062cb09de,67e166ea-4749-53d7-a885-79fbe89da2f0,05f60979-948c-56c4-8971-f733be532412,true,63,2022-12-17 08:00:00+00,2024-01-01 08:00:00+00,
08dbd3ab-216c-59d0-828b-3514a7f2f0d6,eacbd273-60bd-5f58-9a35-e910cb60e972,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,161,2022-07-29 08:00:00+00,2024-01-01 08:00:00+00,
03a677f9-8811-5026-9b0f-1d2e9c2c47ba,eacbd273-60bd-5f58-9a35-e910cb60e972,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,124,2023-02-17 08:00:00+00,2024-01-01 08:00:00+00,
c4b8353e-56bd-585c-b6a2-d26c1e72ed7f,af0d26ca-5ffa-5957-b397-a291254b673f,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,113,2022-03-10 08:00:00+00,2024-01-01 08:00:00+00,
c74a557d-65d4-512b-af7b-48dac30550a7,af0d26ca-5ffa-5957-b397-a291254b673f,8f2d7823-5353-55b7-99c5-837cbc771d58,false,89,2022-06-27 08:00:00+00,2024-01-01 08:00:00+00,
2076adbd-9c65-597f-a0d2-d41ef4fd26fc,307c872f-b750-54ec-a39f-453427abc107,05f60979-948c-56c4-8971-f733be532412,true,121,2023-08-07 08:00:00+00,2024-01-01 08:00:00+00,
cd350684-5598-58eb-a35b-c1e0d88986da,996e899b-cefb-5ad4-a30b-0fe4f2347ffc,05f60979-948c-56c4-8971-f733be532412,true,100,2022-08-04 08:00:00+00,2024-01-01 08:00:00+00,
a9f0c048-68b8-5770-a224-e55bf1858349,996e899b-cefb-5ad4-a30b-0fe4f2347ffc,8f2d7823-5353-55b7-99c5-837cbc771d58,false,230,2023-08-19 08:00:00+00,2024-01-01 08:00:00+00,
df7abc4c-aafe-511b-b187-c80c05f6f1f9,2d118475-d34d-5a3c-a8f3-e182132f044b,05f60979-948c-56c4-8971-f733be532412,true,268,2022-04-06 08:00:00+00,2024-01-01 08:00:00+00,
0f22912e-07fb-56cf-a083-7392a9bbef6a,25b8b240-dde1-50af-be34-da3162ce7bf4,05f60979-948c-56c4-8971-f733be532412,true,80,2023-07-20 08:00:00+00,2024-01-01 08:00:00+00,
42d9610e-86d6-587c-88b4-eca9e0f8a962,32f41bdb-f07d-5ce0-89f7-e813188cc9ea,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,99,2023-07-06 08:00:00+00,2024-01-01 08:00:00+00,
a145efe2-8b0c-54c7-904e-8936d7fbcfbf,32f41bdb-f07d-5ce0-89f7-e813188cc9ea,c981f5ef-8774-5129-b83a-c9448b008bfa,false,159,2023-11-14 08:00:00+00,2024-01-01 08:00:00+00,
059e6733-c492-51c6-b600-5af917a1a9ac,eedfd4fb-be79-59ce-b929-0db0b09d93a9,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,271,2023-10-11 08:00:00+00,2024-01-01 08:00:00+00,
feae36ee-9dd6-5ee2-b545-11fd4855f3df,113f69af-6bd5-519e-9420-82a8a9c24109,8f2d7823-5353-55b7-99c5-837cbc771d58,true,229,2022-02-22 08:00:00+00,2024-01-01 08:00:00+00,
5f0e7929-674e-51fd-9832-5614a5a29b7c,113f69af-6bd5-519e-9420-82a8a9c24109,c981f5ef-8774-5129-b83a-c9448b008bfa,false,300,2023-04-10 08:00:00+00,2024-01-01 08:00:00+00,
6ee82d57-8a70-572c-bee7-2a766777cef1,36707fdf-a5a3-58e5-8efb-d87d6ff7f080,c981f5ef-8774-5129-b83a-c9448b008bfa,true,159,2022-07-30 08:00:00+00,2024-01-01 08:00:00+00,
a820d123-b92a-560e-b4b1-99d2ce0412a2,e6a796ad-2000-5286-ba08-16ce1cd3a456,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,159,2022-02-11 08:00:00+00,2024-01-01 08:00:00+00,
92e1859d-e058-5d35-bb5d-09f13441f520,ace9b40f-bffe-51f8-9df1-1720e2aeb8d0,c981f5ef-8774-5129-b83a-c9448b008bfa,true,78,2023-03-02 08:00:00+00,2024-01-01 08:00:00+00,
ac89d7fa-0e04-5714-9aed-f4f76753e167,9c45791b-c4c5-5d3a-ae97-8185b655574d,c981f5ef-8774-5129-b83a-c9448b008bfa,true,232,2022-09-30 08:00:00+00,2024-01-01 08:00:00+00,
255096da-a085-50b8-8ac5-c8df1882f07a,9c45791b-c4c5-5d3a-ae97-8185b655574d,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,false,113,2023-01-09 08:00:00+00,2024-01-01 08:00:00+00,
1d9a69fe-aeac-5230-92c8-947891ef389c,ddabe0d4-e188-58e4-8822-77474a289536,05f60979-948c-56c4-8971-f733be532412,true,60,2023-12-02 08:00:00+00,2024-01-01 08:00:00+00,
1c42be92-2c05-5977-aa1e-520a1865e59e,2a8d335d-7c93-5504-b3fb-eaf5c42df45b,c981f5ef-8774-5129-b83a-c9448b008bfa,true,104,2023-02-13 08:00:00+00,2024-01-01 08:00:00+00,
dbacd478-6a7d-5302-8f32-8992c52f8577,57316b33-becb-544c-a0fe-d61f1a2e636b,c981f5ef-8774-5129-b83a-c9448b008bfa,true,160,2023-05-27 08:00:00+00,2024-01-01 08:00:00+00,
524557c4-8356-51b9-9f1b-99cbf00f6aae,57316b33-becb-544c-a0fe-d61f1a2e636b,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,114,2022-07-17 08:00:00+00,2024-01-01 08:00:00+00,
7922dfe6-4c26-56d8-a46a-b3ec50b96401,91f92e79-0670-52cc-840e-9d15f2eb4645,c981f5ef-8774-5129-b83a-c9448b008bfa,true,78,2023-08-25 08:00:00+00,2024-01-01 08:00:00+00,
e1c16811-d8a1-59e2-b999-665d20634c1a,91f92e79-0670-52cc-840e-9d15f2eb4645,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,false,221,2023-11-19 08:00:00+00,2024-01-01 08:00:00+00,
0a7a48cb-371d-5408-960b-07c96206511a,ab702970-b19f-584e-960d-f122bc77e878,c981f5ef-8774-5129-b83a-c9448b008bfa,true,142,2022-11-27 08:00:00+00,2024-01-01 08:00:00+00,
b382337f-897f-5ea9-a56b-47c84687bae9,1d9fc05c-34f9-533a-a9eb-0eee51bb7d36,05f60979-948c-56c4-8971-f733be532412,true,103,2022-04-13 08:00:00+00,2024-01-01 08:00:00+00,
dab89c5c-6ab3-5801-8457-ff0b0dfea174,1d9fc05c-34f9-533a-a9eb-0eee51bb7d36,c981f5ef-8774-5129-b83a-c9448b008bfa,false,148,2023-09-04 08:00:00+00,2024-01-01 08:00:00+00,
45d85b29-ed42-5e12-adc3-9eeb3302eb22,88b8b764-4f68-551c-a8bc-456f19524a17,05f60979-948c-56c4-8971-f733be532412,true,211,2022-03-26 08:00:00+00,2024-01-01 08:00:00+00,
35fe09c4-6aee-517d-8d87-ba4347bc17fc,86dd6631-718d-5740-a621-fd6636bc6c8c,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,200,2022-01-31 08:00:00+00,2024-01-01 08:00:00+00,
5bbc0595-3ee2-5f3d-bdb8-661b8f97baea,41218c1a-0eea-5851-b1f0-d7972dd6a9c8,05f60979-948c-56c4-8971-f733be532412,true,230,2022-09-02 08:00:00+00,2024-01-01 08:00:00+00,
72a2206f-9dc7-5bec-a125-4eafd48ccddb,78a7e7c7-8418-55e5-bffb-fe2b8e3f45dc,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,291,2022-05-22 08:00:00+00,2024-01-01 08:00:00+00,
29e250d1-5d73-519d-82b4-79fe7a7401dc,5d0473ba-2b16-5697-95af-19108a8cfa03,c981f5ef-8774-5129-b83a-c9448b008bfa,true,244,2023-05-10 08:00:00+00,2024-01-01 08:00:00+00,
612b80cb-e1cf-56b0-aa16-4cc5cfe0d5f7,5d0473ba-2b16-5697-95af-19108a8cfa03,8f2d7823-5353-55b7-99c5-837cbc771d58,false,186,2023-06-28 08:00:00+00,2024-01-01 08:00:00+00,
cef5ddf7-746e-5402-987f-b4eb53489577,e9ec9f70-3256-5ca0-9538-406d5cf8e362,05f60979-948c-56c4-8971-f733be532412,true,99,2022-09-30 08:00:00+00,2024-01-01 08:00:00+00,
2dbdcec3-37a8-56b3-95a1-ebe6ef288ce8,805bf8b2-6933-5212-b80f-218a406d94e2,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,279,2022-11-23 08:00:00+00,2024-01-01 08:00:00+00,
7817ef8f-b475-5c7a-b6fd-2ce7bffc09d4,805bf8b2-6933-5212-b80f-218a406d94e2,c981f5ef-8774-5129-b83a-c9448b008bfa,false,164,2022-02-26 08:00:00+00,2024-01-01 08:00:00+00,
ffb35123-cbfa-5d75-8709-3ee14eab10ea,154ca653-4c07-502d-ae39-d3009cf45045,8f2d7823-5353-55b7-99c5-837cbc771d58,true,67,2022-07-26 08:00:00+00,2024-01-01 08:00:00+00,
e5a38e11-e2fd-508d-97fd-672e986bdcc8,aa2c482c-f8cd-54b8-97a2-63ec7d248ed6,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,92,2022-03-29 08:00:00+00,2024-01-01 08:00:00+00,
d33f4049-4966-5ce2-ae2a-a73344dbb906,aa2c482c-f8cd-54b8-97a2-63ec7d248ed6,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,120,2023-07-23 08:00:00+00,2024-01-01 08:00:00+00,
fc94b198-ee21-5e34-b737-82f7a74eb872,590110cc-87da-553a-a47f-2ffd000c01fe,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,253,2023-05-22 08:00:00+00,2024-01-01 08:00:00+00,
48c67577-2e87-5540-ada2-a7df72c94e0d,590110cc-87da-553a-a47f-2ffd000c01fe,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,false,239,2022-10-21 08:00:00+00,2024-01-01 08:00:00+00,
6b8a9f98-ac43-55f2-aad7-a0118204f852,678021a6-1afa-5833-aa69-2f3a3c624d9a,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,92,2022-09-10 08:00:00+00,2024-01-01 08:00:00+00,
7fc75440-61d7-5b4b-a25b-939cbed26741,678021a6-1afa-5833-aa69-2f3a3c624d9a,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,242,2022-06-29 08:00:00+00,2024-01-01 08:00:00+00,
6bbcb6b8-d479-59bd-a916-49fe3a93d01a,18a30d65-efd6-51c3-a505-50cf754df7ba,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,152,2022-03-21 08:00:00+00,2024-01-01 08:00:00+00,
d80549ea-30b8-5367-9fc8-a8fc4cdb7d5f,18a30d65-efd6-51c3-a505-50cf754df7ba,8f2d7823-5353-55b7-99c5-837cbc771d58,false,119,2023-05-05 08:00:00+00,2024-01-01 08:00:00+00,
899015a0-653e-58d1-9306-f1625d1d479c,1b5ed4fe-7f37-55d4-a3a2-92a6259c8e79,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,90,2022-04-26 08:00:00+00,2024-01-01 08:00:00+00,
c48858c0-653e-5346-b4a1-ccef46f367c4,6d613bc9-14b2-5064-b777-e4602b6ac068,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,228,2023-11-23 08:00:00+00,2024-01-01 08:00:00+00,
ccd73b3e-b99b-5ca2-8d8c-7bb7214a257a,d27e3abc-c636-5663-af0d-83ab892f1632,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,127,2023-04-21 08:00:00+00,2024-01-01 08:00:00+00,
9cd6b050-981c-5544-b9c9-7ea4971e4728,d27e3abc-c636-5663-af0d-83ab892f1632,c981f5ef-8774-5129-b83a-c9448b008bfa,false,125,2023-03-03 08:00:00+00,2024-01-01 08:00:00+00,
ef67d820-77cd-5042-8aa6-a64a0d9d1298,256a6f73-86ea-5505-9540-1aba10c4f131,05f60979-948c-56c4-8971-f733be532412,true,107,2023-10-17 08:00:00+00,2024-01-01 08:00:00+00,
74f06a07-033a-5d23-927c-36ed3c54ea9d,1f6ac637-0f23-5be8-a782-f6fa223a4461,c981f5ef-8774-5129-b83a-c9448b008bfa,true,60,2022-02-16 08:00:00+00,2024-01-01 08:00:00+00,
115ffa26-20bf-5511-b58e-c551ec15c9ce,1a754018-ac29-5889-8d57-4594199a1efd,c981f5ef-8774-5129-b83a-c9448b008bfa,true,287,2023-07-19 08:00:00+00,2024-01-01 08:00:00+00,
29089543-688d-500f-b5f2-7bbf383b6dc7,97d1625e-b06a-536e-9094-10cf2849cd71,3bd995d9-5386-5200-b14c-337fc57a8bb6,true,260,2023-05-01 08:00:00+00,2024-01-01 08:00:00+00,
e2cb1cde-d452-5f10-a1dd-4c016958a502,97d1625e-b06a-536e-9094-10cf2849cd71,05f60979-948c-56c4-8971-f733be532412,false,186,2023-08-06 08:00:00+00,2024-01-01 08:00:00+00,
5c9e8c8f-67d7-57af-b14f-59981a505378,a39699b7-e75e-502f-b155-338e9c363704,c981f5ef-8774-5129-b83a-c9448b008bfa,true,211,2022-03-23 08:00:00+00,2024-01-01 08:00:00+00,
f649590e-4be4-5702-a781-17ebedad5289,f0e3b412-b76f-5458-9c1d-907a7f14e8af,c981f5ef-8774-5129-b83a-c9448b008bfa,true,292,2022-05-19 08:00:00+00,2024-01-01 08:00:00+00,
726e2ed5-8f39-52db-be19-adb3eea945ae,f0e3b412-b76f-5458-9c1d-907a7f14e8af,3bd995d9-5386-5200-b14c-337fc57a8bb6,false,117,2023-07-19 08:00:00+00,2024-01-01 08:00:00+00,
8ce98ec4-abd6-5a7b-9e99-a030b4050753,2e835928-43d7-5cd5-bc5f-887e7ce37160,b0a7719d-51cd-5e7d-8e3d-67cc571130e0,true,133,2023-10-05 08:00:00+00,2024-01-01 08:00:00+00,
7303558f-c694-5dc7-85ea-3fffcec38e5c,2e835928-43d7-5cd5-bc5f-887e7ce37160,c981f5ef-8774-5129-b83a-c9448b008bfa,false,210,2023-11-22 08:00:00+00,2024-01-01 08:00:00+00,
8513e0dc-4031-5b18-a558-640e24905c3d,4660922d-9600-56a9-aed4-967cd0087330,05f60979-948c-56c4-8971-f733be532412,true,95,2023-03-15 08:00:00+00,2024-01-01 08:00:00+00,
